created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Jul 30 09:12:22 +0000 2017,8.9158726259673E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/YcxhDPxNzJ",0,0,0,0,in,67992837,8.9158726259673E+017,Enzoeholic,https://twitter.com/Enzoeholic/status/891587262596730880
Tue Jun 13 08:48:05 +0000 2017,8.74548918838861E+017,"Bruneis largest lender, Bank Islam Brunei Darussalam, aims to raise as much as $500 million in an IPO - the first â€¦ https://t.co/nbrBKDIQwg https://t.co/Tw6fZBtg0p",0,0,0,0,en,1095484218,8.74548918838861E+017,RSAliOfficial,https://twitter.com/RSAliOfficial/status/874548918838861824
Thu Jun 01 05:17:00 +0000 2017,8.70147146611294E+017,Bruneiâ€™s Bank Islam planning up to US$500m IPO - Bank Islam Brunei Darussalam is in the process of hiring banks... https://t.co/ijzGsa7jmf,0,0,1,0,en,488261951,8.70147146611294E+017,IFRAsia,https://twitter.com/IFRAsia/status/870147146611294209
Sat Apr 15 22:41:21 +0000 2017,8.53377733631528E+017,"In order to help locals in the micro and small enterprises, Bank Islam Brunei Darussalam BIBD has organised a... https://t.co/DgAmxIMMJ7",0,0,0,1,en,68634083,8.53377733631528E+017,RTB_News,https://twitter.com/RTB_News/status/853377733631528960
Thu Feb 16 13:10:11 +0000 2017,8.32215499219931E+017,BIBD Stongest Bank in Brunei Bank Islam Brunei Darussalam (BIBD) was recently announced as the stronges https://t.co/1fRfRzCqP0 #anakbrunei,0,0,0,0,en,27822553,8.32215499219931E+017,anakbrunei,https://twitter.com/anakbrunei/status/832215499219931140
Wed Feb 08 03:37:40 +0000 2017,8.29172315761963E+017,Microcredit Financing Scheme is a financing scheme in collaboration with Bank Islam Brunei Darussalam (BIBD) https://t.co/HAoujQr3Ux,0,0,0,1,en,2716553576,8.29172315761963E+017,td123bn,https://twitter.com/td123bn/status/829172315761963009
Fri Dec 30 13:38:42 +0000 2016,8.1482805649376E+017,67% Sunni Islam is present in Brunei Darussalam with few thousand Hindus having two temples: https://t.co/dNpeom7bf9 https://t.co/wwY5YiP3Fb https://t.co/ZYXIsmBJ82,0,0,2,0,en,3239531112,8.1482805649376E+017,SriKalkiSanstan,https://twitter.com/SriKalkiSanstan/status/814828056493760513
Thu Dec 08 03:24:17 +0000 2016,8.06700903520669E+017,Fifteen bright underprivileged students enrolled in Bank Islam Brunei Darussalamâ€™s Advocating Life-Long Learning... https://t.co/J1NZAvczLa,0,0,0,0,en,27822553,8.06700903520669E+017,anakbrunei,https://twitter.com/anakbrunei/status/806700903520669696
Mon Dec 05 14:04:10 +0000 2016,8.05774768947531E+017,More than 50 HEP teachers involved in Bank Islam Brunei Darussalamâ€™s (BIBD) Advocating Life-Long Learning for An... https://t.co/L7CVOCYgKH,0,0,0,0,en,27822553,8.05774768947531E+017,anakbrunei,https://twitter.com/anakbrunei/status/805774768947531776
Mon Nov 14 00:56:03 +0000 2016,7.97966289331306E+017,"200 Bank Islam Brunei Darussalam, BIBD Perdana and Corporate Clients took part in the BIBD's 7th Annual Perdana... https://t.co/mGVsZUrZNZ",0,0,0,0,en,68634083,7.97966289331306E+017,RTB_News,https://twitter.com/RTB_News/status/797966289331306497
Sat Nov 05 03:00:42 +0000 2016,7.94736166155223E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/L64NOdR0ns",0,0,0,0,in,67992837,7.94736166155223E+017,Enzoeholic,https://twitter.com/Enzoeholic/status/794736166155223040
Wed Oct 26 13:03:40 +0000 2016,7.91264029167718E+017,Bank Islam Brunei Darussalam (BIBD) was recently announced as the strongest bank in Brunei by The Asian Banker... https://t.co/XnykR8YKUh,1,0,1,0,en,27822553,7.91264029167718E+017,anakbrunei,https://twitter.com/anakbrunei/status/791264029167718400
Thu Oct 20 00:30:13 +0000 2016,7.88900090266124E+017,"Bank Islam Brunei Darussalam, BIBD was recently announced as the strongest bank in Brunei by The Asian Banker,... https://t.co/w1Ey7vGjBc",0,0,1,0,en,68634083,7.88900090266124E+017,RTB_News,https://twitter.com/RTB_News/status/788900090266124289
Tue Oct 11 05:19:26 +0000 2016,7.85711382645792E+017,The wonderful light and sky in Brunei Darussalam #travel #brunei #islam #sultan #journey #beautiful #mosque https://t.co/tckRV8nDyZ,0,0,0,1,en,7.85338945580052E+017,7.85711382645792E+017,karta512512,https://twitter.com/karta512512/status/785711382645792769
Sat Sep 03 14:19:57 +0000 2016,7.72076671000117E+017,Bank Islam Brunei Darussalam: Bank Islam Brunei Darussalam is an Islamic Bank in Brunei. Established in 2005 ...  https://t.co/uX0fkGRvz3,0,0,0,0,de,2306587877,7.72076671000117E+017,vofnbrunei,https://twitter.com/vofnbrunei/status/772076671000117248
Sat Sep 03 03:14:31 +0000 2016,7.71909210883911E+017,ðŸ’µ (@ Bank Islam Brunei Darussalam in Bandar Seri Begawan) https://t.co/Jd2Bu5EF3Y,0,0,0,0,in,186901772,7.71909210883911E+017,IzziTwentyNine,https://twitter.com/IzziTwentyNine/status/771909210883911680
Sun Jun 05 08:23:06 +0000 2016,7.39371959230824E+017,"I'm at Tanah Perkuburan Islam, Rangas Besar in Brunei Darussalam https://t.co/UizoM8JlRk",0,0,0,0,in,18385650,7.39371959230824E+017,zikuku,https://twitter.com/zikuku/status/739371959230824449
Sat Jun 04 08:53:21 +0000 2016,7.39017183297212E+017,"Collect ATM card also ðŸ’¤ðŸ’¤ðŸ’¤ (@ Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara) https://t.co/VX4IfADkpQ",0,0,0,0,in,45384652,7.39017183297212E+017,rini6676,https://twitter.com/rini6676/status/739017183297212416
Wed Jun 01 10:09:40 +0000 2016,7.37949225795911E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/KAu3AG6sC4",0,0,0,0,in,186901772,7.37949225795911E+017,IzziTwentyNine,https://twitter.com/IzziTwentyNine/status/737949225795911680
Tue Mar 15 03:52:26 +0000 2016,7.09588039564132E+017,"Global Money Week 2016 in Brunei Darussalam by Insurans Islam TAIB  Insurans Islam TAIB Sdn Bhd, with the... https://t.co/PT8hivVhWO",0,0,0,0,in,58672813,7.09588039564132E+017,Insuranstaib,https://twitter.com/Insuranstaib/status/709588039564132353
Tue Mar 15 03:50:06 +0000 2016,7.0958745104456E+017,"Global Money Week 2016 in Brunei Darussalam by Insurans Islam TAIB  Insurans Islam TAIB Sdn Bhd, with the... https://t.co/Iz5NA8ZCM9",0,0,0,0,in,58672813,7.0958745104456E+017,Insuranstaib,https://twitter.com/Insuranstaib/status/709587451044560896
Wed Dec 23 10:01:18 +0000 2015,6.79602671800586E+017,Sultan Brunei Larang Umat Islam Ikut Merayakan Natal: Kesultanan Brunei Darussalam melarang warganya yang bera... https://t.co/Gq7PaL3orc,0,0,0,0,in,1374255421,6.79602671800586E+017,wepe_in,https://twitter.com/wepe_in/status/679602671800586240
Thu Dec 10 02:59:33 +0000 2015,6.74785493754728E+017,Filming in session. #giwworks #giwbibd #bibd #secawankopi #brunei @ Bank Islam Brunei Darussalamâ€¦ https://t.co/7whS5TUTyC,0,1,0,0,in,70083,6.74785493754728E+017,marul69,https://twitter.com/marul69/status/674785493754728448
Wed Dec 09 06:37:45 +0000 2015,6.7447801719699E+017,"I'm at Bank Islam Brunei Darussalam (BIBD) in Bandar Seri Begawan, Brunei-Muara https://t.co/vxWVzdffJV",0,0,0,0,in,67992837,6.7447801719699E+017,Enzoeholic,https://twitter.com/Enzoeholic/status/674478017196990464
Tue Dec 01 00:42:03 +0000 2015,6.71489399306096E+017,"Bank Islam Brunei Darussalam Berhad, BIBD's headquarters and main branch in the capital now has a new look in... https://t.co/E4QPUcUNeO",0,1,0,0,en,68634083,6.71489399306096E+017,RTB_News,https://twitter.com/RTB_News/status/671489399306096640
Mon Nov 23 00:05:25 +0000 2015,6.68581078622343E+017,"Learning about the history of Islam, culture and knowledge in Brunei Darussalam filled the 4-day visit itinerary... https://t.co/vqJITDMDfE",0,0,0,0,en,68634083,6.68581078622343E+017,RTB_News,https://twitter.com/RTB_News/status/668581078622343168
Mon Nov 16 00:17:36 +0000 2015,6.66047428538204E+017,"Some 100 clients of Bank Islam Brunei Darussalam Berhad, BIBD, took part in the BIBD Perdana Privilege Banking... https://t.co/OPuwOobSG4",0,0,0,0,en,68634083,6.66047428538204E+017,RTB_News,https://twitter.com/RTB_News/status/666047428538204160
Sat Nov 07 00:55:38 +0000 2015,6.62795512391712E+017,BIBD profit rises by 17.9% in 2014:  Leo Kasim   BANK Islam Brunei Darussalam (BIBD) achieved double digit gro... https://t.co/icZL5O6j16,0,1,0,0,in,205774633,6.62795512391712E+017,dhiaarora,https://twitter.com/dhiaarora/status/662795512391712768
